0.640997,0.560234,-0.080764
0.637152,0.556095,-0.081056
0.633290,0.551943,-0.081347
0.629413,0.547776,-0.081636
0.625519,0.543596,-0.081923
0.621611,0.539403,-0.082208
0.617686,0.535196,-0.082490
0.613746,0.530975,-0.082771
0.609791,0.526742,-0.083050
0.605821,0.522495,-0.083326
0.601835,0.518235,-0.083600
0.597835,0.513962,-0.083873
0.593819,0.509676,-0.084143
0.589789,0.505378,-0.084411
0.585743,0.501066,-0.084677
0.581684,0.496743,-0.084941
0.577609,0.492407,-0.085203
0.573521,0.488058,-0.085462
0.569417,0.483698,-0.085720
0.565300,0.479325,-0.085975
0.561169,0.474940,-0.086228
0.557023,0.470544,-0.086479
0.552864,0.466136,-0.086728
0.548691,0.461716,-0.086975
0.544504,0.457284,-0.087219
0.540303,0.452841,-0.087462
0.536089,0.448387,-0.087702
0.531861,0.443921,-0.087940
0.527621,0.439445,-0.088176
0.523367,0.434957,-0.088409
0.519100,0.430459,-0.088641
0.514819,0.425950,-0.088870
0.510527,0.421430,-0.089097
0.506221,0.416900,-0.089321
0.501903,0.412359,-0.089544
0.497572,0.407808,-0.089764
0.493228,0.403246,-0.089982
0.488873,0.398675,-0.090198
0.484505,0.394094,-0.090411
0.480125,0.389502,-0.090622
0.475733,0.384902,-0.090831
0.471329,0.380291,-0.091038
0.466913,0.375671,-0.091242
0.462486,0.371041,-0.091445
0.458047,0.366403,-0.091644
0.453597,0.361755,-0.091842
0.449135,0.357098,-0.092037
0.444662,0.352432,-0.092230
0.440178,0.347757,-0.092421
0.435683,0.343074,-0.092609
0.431177,0.338382,-0.092795
0.426661,0.333682,-0.092979
0.422133,0.328973,-0.093160
0.417595,0.324256,-0.093339
0.413047,0.319531,-0.093516
0.408488,0.314798,-0.093690
0.403919,0.310057,-0.093862
0.399340,0.305308,-0.094032
0.394751,0.300552,-0.094199
0.390152,0.295788,-0.094364
0.385544,0.291017,-0.094527
0.380926,0.286238,-0.094687
0.376298,0.281453,-0.094845
0.371661,0.276660,-0.095001
0.367014,0.271860,-0.095154
0.362359,0.267054,-0.095305
0.357694,0.262241,-0.095453
0.353020,0.257421,-0.095599
0.348338,0.252595,-0.095742
0.343647,0.247763,-0.095884
0.338947,0.242924,-0.096023
0.334239,0.238080,-0.096159
0.329522,0.233229,-0.096293
0.324797,0.228373,-0.096425
0.320064,0.223511,-0.096554
0.315323,0.218643,-0.096680
0.310574,0.213770,-0.096805
0.305818,0.208891,-0.096927
0.301054,0.204007,-0.097046
0.296282,0.199118,-0.097163
0.291503,0.194225,-0.097278
0.286716,0.189326,-0.097390
0.281923,0.184422,-0.097500
0.277122,0.179514,-0.097607
0.272314,0.174602,-0.097712
0.267500,0.169685,-0.097815
0.262679,0.164764,-0.097915
0.257851,0.159839,-0.098012
0.253017,0.154909,-0.098108
0.248176,0.149976,-0.098200
0.243330,0.145039,-0.098290
0.238477,0.140099,-0.098378
0.233618,0.135155,-0.098463
0.228754,0.130207,-0.098546
0.223884,0.125257,-0.098627
0.219008,0.120303,-0.098705
0.214126,0.115346,-0.098780
0.209240,0.110387,-0.098853
0.204348,0.105424,-0.098924
0.199451,0.100459,-0.098992
0.194549,0.095492,-0.099057
0.189642,0.090522,-0.099120
0.184730,0.085549,-0.099181
0.179814,0.080575,-0.099239
0.174893,0.075599,-0.099295
0.169968,0.070620,-0.099348
0.165039,0.065640,-0.099398
0.160105,0.060659,-0.099447
0.155168,0.055676,-0.099492
0.150227,0.050691,-0.099536
0.145281,0.045705,-0.099576
0.140333,0.040718,-0.099615
0.135380,0.035730,-0.099650
0.130425,0.030741,-0.099684
0.125466,0.025752,-0.099714
0.120504,0.020761,-0.099743
0.115539,0.015771,-0.099768
0.110571,0.010779,-0.099792
0.105600,0.005788,-0.099812
0.100627,0.000796,-0.099831
0.095651,-0.004195,-0.099847
0.090673,-0.009187,-0.099860
0.085692,-0.014178,-0.099871
0.080710,-0.019169,-0.099879
0.075725,-0.024160,-0.099885
0.070738,-0.029150,-0.099888
0.065750,-0.034139,-0.099889
0.060760,-0.039127,-0.099887
0.055769,-0.044114,-0.099883
0.050776,-0.049101,-0.099876
0.045782,-0.054086,-0.099867
0.040786,-0.059069,-0.099856
0.035790,-0.064051,-0.099841
0.030793,-0.069032,-0.099825
